idregion,iddistrict,idchiefdom,idsection,sch_type,idschool_name
WESTERN,WESTERN AREA URBAN,CENTRAL I,TOWER HILL,C. Junior Secondary,J.T REFFELL FRENCH FRIENDSHIP JUNIOR SECONDARY SCHOOL  
WESTERN,WESTERN AREA URBAN,CENTRAL I,TOWER HILL,D. Senior Secondary,J.T REFFELL FRENCH FRIENDSHIP SENIOR SECONDARY SCHOOL  
WESTERN,WESTERN AREA URBAN,CENTRAL I,TOWER HILL,B. Primary,J.T REFFELL MEMORIAL SCHOOL  
WESTERN,WESTERN AREA URBAN,CENTRAL I,TOWER HILL,A. Pre- Primary,J.T.REFFELL FR. FR. MEMORIA PRE SCHOOL  
WESTERN,WESTERN AREA URBAN,CENTRAL I,TOWER HILL,C. Junior Secondary,JOHN F. KENNEDY INTERNATIONAL ACADEMY JUNIOR SECONDARY SCHOOL  
WESTERN,WESTERN AREA URBAN,CENTRAL I,TOWER HILL,C. Junior Secondary,JOHN F. KENNEDY INTERNATIONAL ACADEMY JUNIOR SECONDARY SCHOOL  
WESTERN,WESTERN AREA URBAN,CENTRAL I,TOWER HILL,D. Senior Secondary,JOHN F. KENNEDY INTERNATIONAL ACADEMY SENIOR SECONDARY SCHOOL  
WESTERN,WESTERN AREA URBAN,CENTRAL I,TOWER HILL,B. Primary,MACALGHA DAYCARE AND PRMARY SCHOOL  
WESTERN,WESTERN AREA URBAN,CENTRAL I,TOWER HILL,A. Pre- Primary,MACALGHA DAYCARE AND PRMARY SCHOOL  
WESTERN,WESTERN AREA URBAN,CENTRAL I,TOWER HILL,A. Pre- Primary,MOTHERS UNION PRE SCHOOL  
WESTERN,WESTERN AREA URBAN,CENTRAL I,TOWER HILL,B. Primary,TABERNACLE W.A.M. INFANTS PRIMARY SCHOOL  
WESTERN,WESTERN AREA URBAN,CENTRAL I,TOWER HILL,B. Primary,TOWER HILL INFANTS PRIMARY SCHOOL  
WESTERN,WESTERN AREA URBAN,CENTRAL I,TOWER HILL,A. Pre- Primary,TOWER HILL KINDERGATON AND PRIMARY SCHOOL  
WESTERN,WESTERN AREA URBAN,CENTRAL I,TOWER HILL,A. Pre- Primary,TOWER HILL MUNCIPAL NURSERY PRIMARY SCHOOL  
WESTERN,WESTERN AREA URBAN,CENTRAL I,TOWER HILL,C. Junior Secondary,TOWER HILL MUNICIPAL JUNIOR SECONDARY SCHOOL  
WESTERN,WESTERN AREA URBAN,CENTRAL I,TOWER HILL,D. Senior Secondary,UNITED CHRISTIAN CHURCH  SENIOR SECONDARY SCHOOL.  
WESTERN,WESTERN AREA URBAN,CENTRAL I,TOWER HILL,C. Junior Secondary,UNITED CHRISTIAN CHURCH JUNIOR SECONDARY SCHOOL  
WESTERN,WESTERN AREA URBAN,CENTRAL I,TOWER HILL,A. Pre- Primary,UNITED CHRISTIAN CHURCH NURSERY AND PREP. SCH.  
WESTERN,WESTERN AREA URBAN,CENTRAL I,TOWER HILL,B. Primary,MOTHER'S UNION PREPARATORY SCHOOL  
WESTERN,WESTERN AREA URBAN,CENTRAL I,TOWER HILL,B. Primary,UNITED CHRISTIAN CHURCH  
WESTERN,WESTERN AREA URBAN,CENTRAL I,TOWER HILL,B. Primary,TOWER HILL KINDERGARTEN AND PRIMARY SCH  
WESTERN,WESTERN AREA URBAN,CENTRAL I,TOWER HILL,B. Primary,TABERNACLE W.A.M. PRIMARY SCHOOL  
WESTERN,WESTERN AREA URBAN,CENTRAL I,TOWER HILL,B. Primary,BETHEL TEMPLE NURSERY AND PREPARATORY SCHOOL.  
WESTERN,WESTERN AREA URBAN,CENTRAL I,TOWER HILL,B. Primary,D.T. AKIBO-BETTS MUNICIPAL JUNIORS  
WESTERN,WESTERN AREA URBAN,CENTRAL I,TOWER HILL,B. Primary,TOWER HILL MUNICIPAL JUNIOR PRIMARY SCHOOL  
WESTERN,WESTERN AREA URBAN,CENTRAL I,VICTORIA PARK,A. Pre- Primary,SIERRA LEONE WOMEN MOVEMENT PRE-PRIMARY SCHOOL
WESTERN,WESTERN AREA URBAN,CENTRAL II,CONNAUGHT AREA,C. Junior Secondary,CONSTANCE CUMMINGS-JOHN MEMORIAL JUNIOR SECONDARY SCHOOL  
WESTERN,WESTERN AREA URBAN,CENTRAL II,CONNAUGHT AREA,B. Primary,REGENT SQUARE MUNICIPAL INFANTS PRIMARY SCHOOL  
WESTERN,WESTERN AREA URBAN,CENTRAL II,CONNAUGHT AREA,A. Pre- Primary,REGENT SQUARE PRE-SCHOOL  
WESTERN,WESTERN AREA URBAN,CENTRAL II,CONNAUGHT AREA,A. Pre- Primary,TINY TOTS NURSERY AND PRE SCHOOL  
WESTERN,WESTERN AREA URBAN,CENTRAL II,CONNAUGHT AREA,B. Primary,TINY TOT DAY CARE NURSERY AND PREPARATORY SCHOOL  
WESTERN,WESTERN AREA URBAN,CENTRAL II,CONNAUGHT AREA,B. Primary,REGENT SQUARE MUNICIPAL JUNIOR PRIMARY SCHOOL
WESTERN,WESTERN AREA URBAN,CENTRAL II,MAROON TOWN,B. Primary,BATHURST STREET INFANT'S SCHOOL  
WESTERN,WESTERN AREA URBAN,CENTRAL II,MAROON TOWN,B. Primary,THOMAS PETERS MUNICIPAL PRIMARY SCHOOL  
WESTERN,WESTERN AREA URBAN,CENTRAL II,MAROON TOWN,B. Primary,METHODIST CITY MISSION  
WESTERN,WESTERN AREA URBAN,CENTRAL II,MAROON TOWN,B. Primary,SAMARIA W.A.M. PRIMARY SCHOOL  
WESTERN,WESTERN AREA URBAN,CENTRAL II,PADEMBA ROAD,A. Pre- Primary,CEE BEE JAY NURSERY SCHOOL  
WESTERN,WESTERN AREA URBAN,CENTRAL II,PADEMBA ROAD,B. Primary,CEE BEE JAY NURSERY AND PREPARATORY SCHOOL  
WESTERN,WESTERN AREA URBAN,CENTRAL II,SAMBA GUTTER,A. Pre- Primary,GENOCMAN PRE-SCHOOL  
WESTERN,WESTERN AREA URBAN,CENTRAL II,SAMBA GUTTER,A. Pre- Primary,JOFREN PREPARATORY SCHOOL  
WESTERN,WESTERN AREA URBAN,CENTRAL II,SAMBA GUTTER,B. Primary,METHODIST BUXTON INFANTS PRIMARY SCHOOL  
WESTERN,WESTERN AREA URBAN,CENTRAL II,SAMBA GUTTER,C. Junior Secondary,QUEENS ACADEMY JUNIOR SECONDARY SCHOOL  
WESTERN,WESTERN AREA URBAN,CENTRAL II,SAMBA GUTTER,D. Senior Secondary,QUEENS ACADEMY SENIOR SECONDARY SCHOOL.  
WESTERN,WESTERN AREA URBAN,CENTRAL II,SAMBA GUTTER,D. Senior Secondary,ROYAL CAMBRIDGE INTERNATIONAL HIGH SCHOOL  
WESTERN,WESTERN AREA URBAN,CENTRAL II,SAMBA GUTTER,A. Pre- Primary,ROYAL CAMBRIDGE INTERNATIONAL HIGH SCHOOL  
WESTERN,WESTERN AREA URBAN,CENTRAL II,SAMBA GUTTER,C. Junior Secondary,ROYAL CAMBRIDGE INTERNATIONAL HIGH SCHOOL  
WESTERN,WESTERN AREA URBAN,CENTRAL II,SAMBA GUTTER,B. Primary,SIERRA LEONE MUSLIM BROTHERHOOD PRIMARY SCHOOL
WESTERN,WESTERN AREA URBAN,CENTRAL II,SAMBA GUTTER,A. Pre- Primary,SYBANCLAIR PRE AND ELEMENTARY SCHOOL  
WESTERN,WESTERN AREA URBAN,CENTRAL II,SAMBA GUTTER,B. Primary,METHODIST BUXTON BOYS SCHOOL  
WESTERN,WESTERN AREA URBAN,CENTRAL II,SAMBA GUTTER,B. Primary,GENOCMAN PREPARATORY SCHOOL  
WESTERN,WESTERN AREA URBAN,CENTRAL II,SAMBA GUTTER,B. Primary,ROYAL CAMBRIDGE INTERNATION HIGH SCHOOL  
WESTERN,WESTERN AREA URBAN,CENTRAL II,SAMBA GUTTER,B. Primary,FORUM FOR AFRICAN WOMEN EDUCATIONIST COMMUNITY PRIMARY SCHOOL
WESTERN,WESTERN AREA URBAN,CENTRAL II,SAMBA GUTTER,B. Primary,SIERRA LEONE MUSLIM BROTHERHOOD PRIMARY SCHOOL
WESTERN,WESTERN AREA URBAN,CENTRAL II,SAMBA GUTTER,B. Primary,JOFREN PREPARATORY SCHOOL  
WESTERN,WESTERN AREA URBAN,CENTRAL II,SAMBA GUTTER,B. Primary,METHODIST BUXTON GIRLS PRIMARY SCHOOL  
WESTERN,WESTERN AREA URBAN,CENTRAL II,SAMBA GUTTER,A. Pre- Primary,FAME NURSERY  AND PREPARATORY  SCHOOL
WESTERN,WESTERN AREA URBAN,CENTRAL II,SAMBA GUTTER,B. Primary,FAME NURSERY AND PREPARATORY SCHOOL
WESTERN,WESTERN AREA URBAN,CENTRAL II,SMALL WATERLOO STREET,A. Pre- Primary,MERCY NURSERY AND PREPARATORY SCHOOL  
WESTERN,WESTERN AREA URBAN,EAST I,BOMBAY,B. Primary,AHMADIYYA MUSLIM PRIMARY SCHOOL
WESTERN,WESTERN AREA URBAN,EAST I,BOMBAY,B. Primary,AHMADIYYA MUSLIM PRIMARY SCHOOL
WESTERN,WESTERN AREA URBAN,EAST I,CLINE TOWN,A. Pre- Primary,BETHEL PRE-PRIMARY SCHOOL  
WESTERN,WESTERN AREA URBAN,EAST I,CLINE TOWN,A. Pre- Primary,BISHOP CAMPBELL PRE-PRIMARY SCHOOL.  
WESTERN,WESTERN AREA URBAN,EAST I,CLINE TOWN,B. Primary,BISHOP CROTHER INFANT PRIMARY SCHOOL  
WESTERN,WESTERN AREA URBAN,EAST I,CLINE TOWN,A. Pre- Primary,BISHOP CROWTHER PRE-SCHOOL  
WESTERN,WESTERN AREA URBAN,EAST I,CLINE TOWN,A. Pre- Primary,JOHN F. KENNEDY MEMORIAL PRE. SCHOOL  
WESTERN,WESTERN AREA URBAN,EAST I,CLINE TOWN,B. Primary,FREETOWN CHESHIRE PRIMARY SCHOOL  
WESTERN,WESTERN AREA URBAN,EAST I,CLINE TOWN,B. Primary,BISHOP CAMPBELL PRE-PRIMARY SCHOOL  
WESTERN,WESTERN AREA URBAN,EAST I,CLINE TOWN,B. Primary,JOHN F. KENNEDY PRIMARY SCHOOL  
WESTERN,WESTERN AREA URBAN,EAST I,CLINE TOWN,B. Primary,BISHOP CROWTHER PRIMARY SCHOOL  
WESTERN,WESTERN AREA URBAN,EAST I,CLINE TOWN,A. Pre- Primary,FREETOWN CHESHIRE PRE PRIMARY SCHOOL
WESTERN,WESTERN AREA URBAN,EAST I,CLINE TOWN,B. Primary,BETHEL PRIMARY SCHOOL
WESTERN,WESTERN AREA URBAN,EAST I,CLINE TOWN,B. Primary,MIRAJUDEEN MEMORIAL PRE SCHOOL  
WESTERN,WESTERN AREA URBAN,EAST I,EAST 1,B. Primary,SULAIMANIA MUNICIPAL PRIMARY SCHOOL
WESTERN,WESTERN AREA URBAN,EAST I,EAST I,C. Junior Secondary,SIERRA LEONE ISLAMIC FEDERATION JUNIOR SECONDARY SCHOOL
WESTERN,WESTERN AREA URBAN,EAST I,EAST I,B. Primary,SULAIMANIA MUNICIPAL INFANTS PRIMARY SCHOOL  
WESTERN,WESTERN AREA URBAN,EAST I,EAST II,D. Senior Secondary,CAMBRIDGE HIGH SCHOOL  
WESTERN,WESTERN AREA URBAN,EAST I,EAST II,C. Junior Secondary,CAMBRIDGE HIGH SCHOOL JUNIOR SECONDARY SCHOOL  
WESTERN,WESTERN AREA URBAN,EAST I,EAST II,A. Pre- Primary,ABU KOHLA LEARNIG CENTER  
WESTERN,WESTERN AREA URBAN,EAST I,EAST II,B. Primary,EAST END MUNICIPAL PRIMARY SCHOOL  
WESTERN,WESTERN AREA URBAN,EAST I,EAST II,A. Pre- Primary,FATIMA PREPARATORY SCHOOL  
WESTERN,WESTERN AREA URBAN,EAST I,EAST II,B. Primary,SIERRA LEONE MUSLIM BROTHERHOOD PRIMARY SCHOOL
WESTERN,WESTERN AREA URBAN,EAST I,EAST II,B. Primary,ABU KOHLA LEARNING CENTER  
WESTERN,WESTERN AREA URBAN,EAST I,EAST II,B. Primary,SIERRA LEONE MUSLIM BROTHERHOOD PRIMARY SCHOOL
WESTERN,WESTERN AREA URBAN,EAST I,EAST II,B. Primary,NATIONAL PENTECOSTAL PRIMARY SCHOOL  
WESTERN,WESTERN AREA URBAN,EAST I,EAST II,B. Primary,EAST END MUNICIPAL JUNIORS P.M.  
WESTERN,WESTERN AREA URBAN,EAST I,EAST II,B. Primary,FATIMA PREPARATORY SCHOOL  
WESTERN,WESTERN AREA URBAN,EAST I,FOURAH BAY,A. Pre- Primary,CHRISTJAT KINDERGARTEN COLLEAGUES SCHOOL  
WESTERN,WESTERN AREA URBAN,EAST I,FOURAH BAY,C. Junior Secondary,HENRY FERGUSSON JUNIOR SECONDARY SCHOOL  
WESTERN,WESTERN AREA URBAN,EAST I,FOURAH BAY,C. Junior Secondary,LAURA DOVE VOCATIONAL JUNIOR SECONDARY SCHOOL  
WESTERN,WESTERN AREA URBAN,EAST I,FOURAH BAY,B. Primary,CHRISTJAT KINDERGATEN COLLEAGUES SCHOOL  
WESTERN,WESTERN AREA URBAN,EAST I,FOURAH BAY,B. Primary,BASHARIA LSLAMIC PRIMARY SCHOOL  
WESTERN,WESTERN AREA URBAN,EAST I,FOURAH BAY,A. Pre- Primary,ANGLICAN PRE SCHOOL  
WESTERN,WESTERN AREA URBAN,EAST I,KAMPALA,C. Junior Secondary,BISHOP JOHNSON MEMORIAL JUNIOR SECONDARY SCHOOL  
WESTERN,WESTERN AREA URBAN,EAST I,KAMPALA,A. Pre- Primary,AUNTY MEM'S PRE- PRIMARY SCHOOL  
WESTERN,WESTERN AREA URBAN,EAST I,KAMPALA,D. Senior Secondary,BISHOP JOHNSON MEMORIAL SENIOR SECONDARY SCHOOL  
WESTERN,WESTERN AREA URBAN,EAST I,KAMPALA,B. Primary,CATHEDRAL GIRLS 1 PRIMARY SCHOOL  
WESTERN,WESTERN AREA URBAN,EAST I,KAMPALA,B. Primary,CATHEDRAL INFANTS  
WESTERN,WESTERN AREA URBAN,EAST I,KAMPALA,B. Primary,CATHEDRAL BOYS PRIMARY SCHOOL II  
WESTERN,WESTERN AREA URBAN,EAST I,KAMPALA,B. Primary,AUNTY MEM'S PRE-SCHOOL  
WESTERN,WESTERN AREA URBAN,EAST I,KAMPALA,B. Primary,CATHEDRAL GIRLS PRIMARY II  
WESTERN,WESTERN AREA URBAN,EAST I,KOSSOH TOWN,A. Pre- Primary,CHRISBUCK PRE PRIMARY SCHOOL  
WESTERN,WESTERN AREA URBAN,EAST I,KOSSOH TOWN,A. Pre- Primary,FILMOND PRE SCHOOL  
WESTERN,WESTERN AREA URBAN,EAST I,KOSSOH TOWN,A. Pre- Primary,REGMEL PREPARATORY SCHOOL  
WESTERN,WESTERN AREA URBAN,EAST I,KOSSOH TOWN,B. Primary,SAINT PHILIP'S INFANTS PRIMARY SCHOOL  
WESTERN,WESTERN AREA URBAN,EAST I,KOSSOH TOWN,B. Primary,SIERRA LEONE MUSLIM BROTHERHOOD PRIMARY SCHOOL
WESTERN,WESTERN AREA URBAN,EAST I,KOSSOH TOWN,B. Primary,REGMEL PREPARATORY SCHOOL 8 PATTON  
WESTERN,WESTERN AREA URBAN,EAST I,KOSSOH TOWN,B. Primary,FILMOND PREPARATORY SCHOOL  
WESTERN,WESTERN AREA URBAN,EAST I,KOSSOH TOWN,B. Primary,SIERRA LEONE MUSLIM BROTHERHOOD PRIMARY SCHOOL
WESTERN,WESTERN AREA URBAN,EAST I,KOSSOH TOWN,B. Primary,SAINT PHILIP'S PRIMARY SCHOOL
WESTERN,WESTERN AREA URBAN,EAST I,KOSSOH TOWN,B. Primary,CHRISBUCK PRE-PRIMARY SCHOOL  
WESTERN,WESTERN AREA URBAN,EAST I,LOWER SAVAGE SQUARE,B. Primary,CATHEDRAL BOYS PRIMARY SCHOOL  
WESTERN,WESTERN AREA URBAN,EAST I,MOA WHARF,B. Primary,MOA WHARF COMMUINITY PRIMARY.  
WESTERN,WESTERN AREA URBAN,EAST I,UP GUN,A. Pre- Primary,MIRAJUDEEN MEMORIAL PRE- PRIMARY SCHOOL  
WESTERN,WESTERN AREA URBAN,EAST I,UP GUN,A. Pre- Primary,SAINT BONIFACE PRE SCHOOL  
WESTERN,WESTERN AREA URBAN,EAST I,UP GUN,A. Pre- Primary,SAINT THERESA PRE-SCHOOL  
WESTERN,WESTERN AREA URBAN,EAST I,UP GUN,B. Primary,SAINT THERESA PRIMARY SCHOOL  
WESTERN,WESTERN AREA URBAN,EAST I,UP GUN,B. Primary,SIERRA LEONE ISLAMIC FEDERATION PRIMARY SCHOOL
WESTERN,WESTERN AREA URBAN,EAST I,UP GUN,B. Primary,SIERRA LEONE MUSLIM BROTHERHOOD MASJID-UL-HASSANINE PRIMARY SCHOOL
WESTERN,WESTERN AREA URBAN,EAST I,UP GUN,B. Primary,SAINT THERESA'S PRIMARY SCHOOL  
WESTERN,WESTERN AREA URBAN,EAST II,ASHOBI CORNER,B. Primary,SIERRA LEONE MUSLIM BROTHERHOOD PRIMARY SCHOOL AM 
WESTERN,WESTERN AREA URBAN,EAST II,DOVE CUT,C. Junior Secondary,ANSARUL ISLAMIC JUNIOR SECONDARY SCHOOL
WESTERN,WESTERN AREA URBAN,EAST II,DOVE CUT,D. Senior Secondary,ANSARAUL ISLAMIC SENIOR SECONDARY SCHOOL
WESTERN,WESTERN AREA URBAN,EAST II,DOVE CUT,A. Pre- Primary,EAST END DAY PRE-SCHOOL  
WESTERN,WESTERN AREA URBAN,EAST II,DOVE CUT,B. Primary,LAURA DOVE COMMUNITY PRIMARY SCHOOL  
WESTERN,WESTERN AREA URBAN,EAST II,DOVE CUT,B. Primary,EAST END PRIMARY SCHOOL  
WESTERN,WESTERN AREA URBAN,EAST II,EAST II,B. Primary,HOPE DAY PRIMARY SCHOOL  
WESTERN,WESTERN AREA URBAN,EAST II,FATARAMAN STREET,B. Primary,UNITED METHODIST CHURCH PRIMARY SCHOOL
WESTERN,WESTERN AREA URBAN,EAST II,FATARAMAN STREET,A. Pre- Primary,UNITED METHODIST CHURCH PRE-PRIMARY SCHOOL
WESTERN,WESTERN AREA URBAN,EAST II,FATARAMAN STREET,A. Pre- Primary,WESLEYAN PRE PRIMARY SCHOOL GINGER HALL FREETOWN  
WESTERN,WESTERN AREA URBAN,EAST II,FATARAMAN STREET,A. Pre- Primary,YAMAKAI ACTION FOR CHILDREN PRESCHOOL  
WESTERN,WESTERN AREA URBAN,EAST II,FATARAMAN STREET,C. Junior Secondary,YAMAKAI COMPREHENSIVE JUNIOR SECONDARY SCHOOL  
WESTERN,WESTERN AREA URBAN,EAST II,FATARAMAN STREET,B. Primary,YAMAKAI ACTION PRIMARY SCHOOL  
WESTERN,WESTERN AREA URBAN,EAST II,FATARAMAN STREET BY UP GUN,B. Primary,UNITED METHODIST CHURCH PRIMARY SCHOOL P.M
WESTERN,WESTERN AREA URBAN,EAST II,FULLAH TOWN,A. Pre- Primary,ALUMAINA PRE-PRIMARY SCHOOL  
WESTERN,WESTERN AREA URBAN,EAST II,FULLAH TOWN,C. Junior Secondary,AMARAIA JUNIOR SECONDARY SCHOOL  
WESTERN,WESTERN AREA URBAN,EAST II,FULLAH TOWN,B. Primary,AMARAIA MUNICIPAL INFANTS PRIMARY SCHOOL  
WESTERN,WESTERN AREA URBAN,EAST II,FULLAH TOWN,A. Pre- Primary,FIRESTONE COMMUNITY PRE SCHOOL  
WESTERN,WESTERN AREA URBAN,EAST II,FULLAH TOWN,A. Pre- Primary,HOPE DAY PRIMARY SCHOOL  
WESTERN,WESTERN AREA URBAN,EAST II,FULLAH TOWN,A. Pre- Primary,PAN. AFRICA WOMEN PRE-SCHOOL POWER)  
WESTERN,WESTERN AREA URBAN,EAST II,FULLAH TOWN,A. Pre- Primary,TRIMPHANT INTERNATIONAL PRE-PRIMARY SCHOOL  
WESTERN,WESTERN AREA URBAN,EAST II,FULLAH TOWN,B. Primary,ALUMAINA PRIMARY SCHOOL  
WESTERN,WESTERN AREA URBAN,EAST II,FULLAH TOWN,B. Primary,TRUIMPHANT INTERNATIONAL PRIMARY SCHOOL  
WESTERN,WESTERN AREA URBAN,EAST II,FULLAH TOWN,B. Primary,FIRESTONE COMMUNITY PRIMARY SCHOOL  
WESTERN,WESTERN AREA URBAN,EAST II,FULLAH TOWN,B. Primary,ONI'S PRIMARY SCHOOL  
WESTERN,WESTERN AREA URBAN,EAST II,FULLAH TOWN,B. Primary,AMARAIA MUNICIPAL PRIMARY SCHOOL  
WESTERN,WESTERN AREA URBAN,EAST II,GINGER HALL,A. Pre- Primary,GINGER HALL DAYCARE PRE-PRIMARY SCHOOL  
WESTERN,WESTERN AREA URBAN,EAST II,GINGER HALL,B. Primary,GINGER HALL DAYCARE PRIMARY SCHOOL  
WESTERN,WESTERN AREA URBAN,EAST II,KISSY,A. Pre- Primary,KING INTERNATIONAL PREPARATORY SCHOOL  
WESTERN,WESTERN AREA URBAN,EAST II,KISSY,A. Pre- Primary,QUARRY COMMUNITY PRESCHOOL  
WESTERN,WESTERN AREA URBAN,EAST II,KISSY,C. Junior Secondary,SIERRA LEONE MUSLIM BROTHERHOOD JUNIOR SECONDARY SCHOOL
WESTERN,WESTERN AREA URBAN,EAST II,KISSY,A. Pre- Primary,WATER IS LIFE PER-PRIMARY SCHOOL  
WESTERN,WESTERN AREA URBAN,EAST II,KISSY,B. Primary,THAWORA ISLAMIC COMMUNITY PRIMARY SCHOOL  
WESTERN,WESTERN AREA URBAN,EAST II,KISSY,B. Primary,QUARRY COMMUNITY PRIMARY SCHOOL  
WESTERN,WESTERN AREA URBAN,EAST II,KISSY,B. Primary,KINGS INTERNATIONAL PREPARATORY SCHOOL  
WESTERN,WESTERN AREA URBAN,EAST II,KISSY,B. Primary,WATER IS LIFE  
WESTERN,WESTERN AREA URBAN,EAST II,KISSY,B. Primary,SIERRA LEONE MUSLIM BROTHERHOOD PRIMARY SCHOOL
WESTERN,WESTERN AREA URBAN,EAST II,KISSY,B. Primary,AHMADIYYA MUSLIM PRIMARY SCHOOL
WESTERN,WESTERN AREA URBAN,EAST II,KISSY,B. Primary,YOUNG MUSLIM  PRIMARY SCHOOL
WESTERN,WESTERN AREA URBAN,EAST II,KISSY ROAD,C. Junior Secondary,ANNIE WALSH MEMORIAL SCHOOL JUNIOR SECONDARY SCHOOL  
WESTERN,WESTERN AREA URBAN,EAST II,KISSY ROAD,D. Senior Secondary,ANNIE WALSH MEMORIAL SCHOOL SENIOR SECONDARY SCHOOL.  
WESTERN,WESTERN AREA URBAN,EAST II,MAGAZINE,B. Primary,HOLY TRINITY INFANT SCHOOL  
WESTERN,WESTERN AREA URBAN,EAST II,MAGAZINE,B. Primary,ISLAMIA MUNICIPAL INFANTS PRIMARY SCHOOL  
WESTERN,WESTERN AREA URBAN,EAST II,MAGAZINE,A. Pre- Primary,SAINT PHILIP'S MOTHERS UNION PRE-SCHOOL  
WESTERN,WESTERN AREA URBAN,EAST II,MAGAZINE,B. Primary,HOLY TRINITY BOYS PRIMARY SCHOOL  
WESTERN,WESTERN AREA URBAN,EAST II,MAGAZINE,B. Primary,ISLAMIA MUNICIPAL JUNIOR PRIMARY SCHOOL  
WESTERN,WESTERN AREA URBAN,EAST II,MAGAZINE,B. Primary,HOLY TRINITY GIRLS PRIMARY SCHOOL  
WESTERN,WESTERN AREA URBAN,EAST II,MOUNT AUREOL,A. Pre- Primary,CLAVILMOND PRE PRIMARY SCHOOL  
WESTERN,WESTERN AREA URBAN,EAST II,MOUNT AUREOL,A. Pre- Primary,HILL SIDE INFANT PRIMARY SCHOOL  
WESTERN,WESTERN AREA URBAN,EAST II,MOUNT AUREOL,C. Junior Secondary,HILL SIDE JUNIOR SECONDARY SCHOOL  
WESTERN,WESTERN AREA URBAN,EAST II,MOUNT AUREOL,B. Primary,HILLSIDE PRIMARY SCHOOL  
WESTERN,WESTERN AREA URBAN,EAST II,MOUNT AUREOL,B. Primary,JAMIATUL RAHEEM PRIMARY SCHOOL  
WESTERN,WESTERN AREA URBAN,EAST II,MOUNT AUREOL,B. Primary,WESLEYAN PRIMARY SCHOOL  
WESTERN,WESTERN AREA URBAN,EAST II,MOUNT AUREOL EASTON ST,B. Primary,CLAVILMOND PRIMARY SCHOOL  
WESTERN,WESTERN AREA URBAN,EAST II,MOUNTAIN CUT,B. Primary,HIZBULLAH ISLAMIC PRIMARY SCHOOL  
WESTERN,WESTERN AREA URBAN,EAST II,SUSAN BAY,B. Primary,MABELLA MUNICIPAL PRIMARY SCHOOL  
WESTERN,WESTERN AREA URBAN,EAST II,SUSAN BAY,B. Primary,GOSPEL BANNER W.A.M. PRIMARY SCHOOL  
WESTERN,WESTERN AREA URBAN,EAST II,TALTON LAND BY KISSY ROAD,A. Pre- Primary,S PREPARATORY SCHOOL  
WESTERN,WESTERN AREA URBAN,EAST III,29 LEADEN HALL STREET,B. Primary,EDWIN NWEZE NURSERY AND PREPARATORY SCHOOL  
WESTERN,WESTERN AREA URBAN,EAST III,ALLEN TOWN,A. Pre- Primary,ALICE KOROMA MEMORIAL PRE-SCHOOL  
WESTERN,WESTERN AREA URBAN,EAST III,ALLEN TOWN,C. Junior Secondary,ANERDAN INTERNATIONAL JUNIOR SECONDARY SCHOOL 
WESTERN,WESTERN AREA URBAN,EAST III,ALLEN TOWN,A. Pre- Primary,CHRIST LIBRATION PRE SCH  
WESTERN,WESTERN AREA URBAN,EAST III,ALLEN TOWN,A. Pre- Primary,CHRISTINE PRE_SCHOOL  
WESTERN,WESTERN AREA URBAN,EAST III,ALLEN TOWN,A. Pre- Primary,CHRISTINE PREE_SCHOOL  
WESTERN,WESTERN AREA URBAN,EAST III,ALLEN TOWN,C. Junior Secondary,DELE-PEDDLE INTERNATIONAL HIGH SCHOOL JUNIOR SECONDARY SCHOOL  
WESTERN,WESTERN AREA URBAN,EAST III,ALLEN TOWN,C. Junior Secondary,DR. KONTEH MEMORIAL SECONDARY SCHOOL  
WESTERN,WESTERN AREA URBAN,EAST III,ALLEN TOWN,C. Junior Secondary,GOSPEL TO THE WORLD MODEL HIGH SCHOOL JUNIOR SECONDARY SCHOOL  
WESTERN,WESTERN AREA URBAN,EAST III,ALLEN TOWN,A. Pre- Primary,HIGH TECH INTERNATIONAL PRE_SCHOOL  
WESTERN,WESTERN AREA URBAN,EAST III,ALLEN TOWN,C. Junior Secondary,HOMTIDON JUNIOR SECONDARY SCHOOL  
WESTERN,WESTERN AREA URBAN,EAST III,ALLEN TOWN,C. Junior Secondary,JEWELS MODEL ACADEMY JUNIOR SECONDARY SCHOOL  
WESTERN,WESTERN AREA URBAN,EAST III,ALLEN TOWN,A. Pre- Primary,JEWELS MODEL PRE SCHOOL  
WESTERN,WESTERN AREA URBAN,EAST III,ALLEN TOWN,C. Junior Secondary,PASSION ACADEMY JUNIOR SEC. SCHOOL  
WESTERN,WESTERN AREA URBAN,EAST III,ALLEN TOWN,A. Pre- Primary,PASSION FOR SOULS PRE SCHOOL  
WESTERN,WESTERN AREA URBAN,EAST III,ALLEN TOWN,C. Junior Secondary,SAFER FUTURE JUNIOR SECONDARY SCHOOL  
WESTERN,WESTERN AREA URBAN,EAST III,ALLEN TOWN,A. Pre- Primary,SAFINATU COMMUNITY PRE-SCHOOL  
WESTERN,WESTERN AREA URBAN,EAST III,ALLEN TOWN,D. Senior Secondary,SOCIAL TARGET ACADEMY  
WESTERN,WESTERN AREA URBAN,EAST III,ALLEN TOWN,C. Junior Secondary,SOCIAL TARGET ACADEMY JUNIOR SECONDARY SCHOOL  
WESTERN,WESTERN AREA URBAN,EAST III,ALLEN TOWN,B. Primary,STAR OF DAVID INTERNATIONAL PRIMARY SCHOOL  
